Ticker	DIV	MO	VALUE	SIZE	PFT	GROWTH	MCAP	SECTOR	FRET
RL	0.737500424	-1.569117369	1.153441465	-1.435740793	-0.491256862	-0.683794502	7061.9088	Consumer Durables & Apparel	0.041101977
RMD	-0.445503636	0.959284342	-0.962257082	-1.530599994	0.080744568	0.092268626	19022.0468	Health Care Equipment & Servic	-0.006208324
RNR	-0.754563365	1.29051034	0.255982838	-1.386460034	-0.948997293	-0.257564319	8575.4141	Insurance	0.008081982
ROK	0.36718503	-0.979486307	0.215384649	-1.215411969	0.922948537	-0.979415527	18647.507	Capital Goods	0.060077519
ROL	-0.419241967	-1.021776772	-0.933716076	-1.981718449	0.416000089	-0.05129345	11285.1805	Commercial & Professional Serv	0.010051694
ROP	-0.860450929	0.931446277	-0.794759822	-0.928916672	-0.29781337	-0.003503653	35852.5482	Capital Goods	0.007146008
ROST	-0.601909334	0.361110287	-0.121137561	-0.771309878	0.367136423	0.128535114	39403.2948	Retailing	0.013061886
RPM	0.151981656	0.274546886	-0.105606932	-1.452978211	-0.625471143	-0.078662571	8884.4007	Materials	0.00575391
RRC	0.206251458	-3.000016743	2.539864196	-1.878281968	-0.515378561	-0.545375237	920.045	Energy	0.049707602
RS	0.222616488	0.570744971	1.372855912	-1.254936439	-0.724999059	-0.771078333	6632.1757	Materials	0.01629837
RSG	0.000491935	0.714063346	-0.009985451	-0.760906102	-0.529808242	-0.355197312	27821.9646	Commercial & Professional Serv	-0.005640612
RTN	0.046482196	-0.724592465	0.257673221	-0.308243032	-0.373650124	-0.289277237	54153.0608	Capital Goods	0.000553849
RYN	1.259176172	-1.027665669	-0.28470616	-2.209592609	-0.439499126	-0.601613772	3671.123	Real Estate	0.009567682
SABR	0.465504576	-0.561276203	0.711158881	-1.59619134	-0.288938359	1.125932718	5925.0953	Software & Services	0.010833726
SAFM	-0.636644594	2.106302566	0.507391107	-2.013212929	-0.809299513	0.697372714	3212.3689	Food, Beverage & Tobacco	0.017452125
SAIC	-0.075511661	0.070085213	0.050298463	-1.806766363	-0.316832771	1.015886372	4879.2297	Software & Services	0.013665788
SAM	-1.207609482	1.658639825	-0.856044711	-2.435792502	-0.263843087	0.267582538	4669.8288	Food, Beverage & Tobacco	0.038991966
SBAC	-0.802946931	3.000019086	-1.428740241	-1.389205345	0.058934499	-0.128668744	26758.5145	Real Estate	-0.005559674
SBH	-1.207609482	-1.570246501	2.422804311	-2.066670527	-0.347586412	-0.798121078	1796.0926	Retailing	0.048153034
SBNY	0.006701591	-0.238723062	-0.046800927	-1.307514196	-1.012958406	0.410887888	6530.8005	Banks	0.004445964
SBRA	3.000075516	-0.352385453	-0.288986733	-2.030719603	0.380685647	1.544605418	4317.1524	Real Estate	0.012016021
SBUX	-0.123507123	3.000019086	-0.081354381	-0.282939394	0.501708578	0.311219978	102846.2378	Consumer Services	0.004653327
SCHW	0.025524609	-1.415007949	1.173528657	-0.067844464	-0.153433964	-0.060660402	46627.2192	Diversified Financials	0.031543996
SCI	-0.208178364	-0.131323534	-0.116259987	-1.38766967	-0.541464643	-0.12343744	8498.0122	Consumer Services	0.010867203
SEE	-0.179070604	-0.219056885	0.455926399	-1.569553395	-0.466887135	-0.877403878	6219.6751	Materials	0.026475038
SEIC	-0.471053781	-0.414157663	-0.161625986	-1.937377227	0.891972971	-0.050680221	8753.3394	Diversified Financials	0.010245902
SF	-0.457664211	-0.078544224	1.872616287	-1.44025806	-0.732879878	-0.224339105	3600.9952	Diversified Financials	0.026789131
SFM	-1.207609482	-1.828083385	1.552460201	-2.018243091	-0.559539466	0.249064153	2160.8777	Food & Staples Retailing	0.006672227
SGMS	-1.207609482	-1.141746352	0.393536847	-1.827698673	-0.660095719	0.394284251	1878.6962	Consumer Services	0.092397947
SHW	-0.674872786	0.639444047	-0.407864844	-0.529953779	-0.083541234	0.415635942	50633.9765	Materials	-0.015553965
SIG	3.000075516	-3.000016743	3.007370938	-1.894264184	-1.022562793	-0.866700284	849.278	Retailing	0.055487053
SIVB	-1.207609482	-2.10229054	0.102457808	-1.069355861	-0.937477473	0.000743316	10187.6257	Banks	0.05050925
SIX	3.000075516	-0.966957315	0.208337182	-2.063694146	-0.114767012	-0.635136718	4162.992	Consumer Services	-0.000595829
SJM	0.906842905	-0.248682512	0.491134047	-1.051660651	-0.737947747	-0.273028066	12280.6614	Food, Beverage & Tobacco	0
SKT	3.000075516	-1.76432876	0.813219469	-2.569619877	0.195214749	-1.213853939	1362.0046	Real Estate	0.062068966
SKX	-1.207609482	1.218653854	0.674861491	-1.686921438	-0.606424659	0.709002158	5745.487	Consumer Durables & Apparel	0.01923613
SLAB	-1.207609482	1.032621332	-0.886427436	-2.253046769	-0.729255216	0.194513686	4772.5932	Semiconductors & Semiconductor	0.023024789
SLB	2.850335714	-2.511923814	0.869468893	-0.13991192	-0.841910616	-0.725597213	44090.2006	Energy	0.045381397
SLG	1.525415152	-1.060833516	-0.50050151	-1.659732176	-0.155376826	-1.291244067	6714.3723	Real Estate	0.012361251
SLGN	-0.241878682	0.063878397	1.246485756	-1.744764125	-0.649634039	-0.478716391	3276.3521	Materials	0.01350895
SLM	-0.274673425	-1.247640259	0.720754018	-1.545098344	0.03118204	-0.557422378	3549.2702	Diversified Financials	0.032648126
SM	-0.485672345	-3.000016743	1.343025328	-2.156135365	-0.322479191	-1.476748412	1011.2002	Energy	0.021013597
SMG	0.234906431	1.432233054	-0.28732808	-1.805173256	0.007253083	-0.478076524	5773.3374	Materials	0.004992658
SNA	0.373588738	-1.098819079	0.76242451	-1.51987471	-0.053346503	-0.333306324	8582.4262	Capital Goods	0.021612798
SNH	3.000075516	-2.584349348	0.180198587	-2.046948652	-0.840048778	0.900570072	2144.3955	Real Estate	0.009330406
SNPS	-1.207609482	2.299030058	-1.022798672	-1.376560195	-0.594386714	-0.003246442	20856.7722	Software & Services	0.002821589
SNV	1.042937855	-1.404204125	0.007293623	-1.448617591	-1.013202448	-0.39403022	5264.1522	Banks	0.029062871
SNX	-0.339680756	-0.275542445	0.806165775	-1.18808742	-1.04829473	0.113893875	5709.6973	Technology Hardware & Equipmen	0.010570261
SO	1.377677098	1.373583958	0.20832914	-0.028807726	-0.397694781	-0.294908564	65135.8478	Utilities	-0.004530744
SON	0.747008959	-0.128540466	0.749406089	-1.579007607	-0.637514688	-0.58066488	5696.3734	Materials	0.025650035
SPG	2.46365529	-0.904823116	-0.397754172	-0.707517854	1.099882686	-0.5884483	45587.1884	Real Estate	0.009579455
SPGI	-0.604302639	1.456932062	-0.807754025	-0.875403183	1.784539342	0.008591508	60205.5726	Diversified Financials	0.008048771
SRCL	-1.207609482	-1.085029278	0.405463922	-1.638634562	-0.728021601	-0.066918424	4536.9044	Commercial & Professional Serv	0.03010101
SRE	0.492607135	0.656645837	-0.247011822	-0.429641252	-0.532296899	-0.102319059	40401.8787	Utilities	-0.006283724
STE	-0.536578583	1.603699291	-0.637483265	-1.552593413	-0.565093026	0.359224335	12081.3959	Health Care Equipment & Servic	0.007015032
STI	0.971203397	-0.621518326	0.041729245	-0.24783458	-1.041133771	-0.548041454	29521.8842	Banks	0.011938945
STL	-0.277390149	-0.970597162	0.060895739	-1.567929589	-1.062310484	1.09948763	3995.2134	Banks	0.019864088
STLD	0.958654718	-2.250491151	2.809260391	-1.269854593	0.07022441	-0.351334902	6295.2111	Materials	0.041124058
STT	1.158204586	-2.26565343	1.903848346	-0.244361021	-0.377017176	-0.542780269	21188.5959	Diversified Financials	0.032905156
STX	1.828976749	0.341034945	1.663581417	-1.073247546	1.058248885	-0.976541973	14179.2949	Technology Hardware & Equipmen	0.017202268
STZ	-0.205979111	-0.742488234	-0.313195738	-0.72828974	-0.188416289	0.045836305	37143.2303	Food, Beverage & Tobacco	0.001919983
SWK	0.058836823	-0.514243019	0.373684492	-0.766680573	-0.642024751	-0.317410117	21391.2543	Capital Goods	0.044862209
SWKS	0.204052205	-0.766780021	0.765495823	-1.458239443	0.963622522	0.79968961	13846.9987	Semiconductors & Semiconductor	0.006007775
SWN	-1.207609482	-3.000016743	2.626416752	-1.950692374	0.009353149	-1.451778518	1017.6755	Energy	0.054054054
SWX	0.340082471	0.198727211	0.295434865	-1.681417876	-0.748233408	-0.355201353	4838.692	Utilities	0.012176223
SXT	0.169446312	-1.040600348	-0.076556828	-2.23172155	-0.468764834	-0.651754099	2862.4682	Materials	0.021213074
SYF	0.536333459	-0.115506993	1.993588088	-0.339344124	-0.482918142	-0.20657347	21654.6824	Diversified Financials	0.016928286
SYK	-0.583280367	0.916951166	-0.759680182	-0.410128725	-0.205196345	0.006657307	80615.5883	Health Care Equipment & Servic	0.011926736
SYMC	-0.381143143	0.703676221	-0.204291867	-1.130701728	-0.769641746	-1.158421899	14511.3823	Software & Services	0.002979991
SYNA	-1.207609482	-0.974455445	1.013080311	-2.406021124	-0.740167315	-0.254532332	1343.0396	Semiconductors & Semiconductor	0.002723446
SYNH	-1.207609482	0.139860611	-0.06768633	-1.542117436	-1.041087663	1.52639746	5470.231	Pharmaceuticals, Biotechnology	0.023335231
SYY	0.083610762	-0.135664288	0.327967327	-0.315682881	0.03668618	-0.272345684	40013.3315	Food & Staples Retailing	0.008181005
T	2.310225052	-0.038286666	1.245767698	1.064552296	-0.460414785	-0.316813914	274085.5577	Telecommunication Services	0.004275788
TAP	1.396629484	-0.998890489	1.47043814	-0.846853099	-0.777063976	-0.085374989	12310.854	Food, Beverage & Tobacco	0.006101938
TCBI	-1.207609482	-2.059782045	-0.701089746	-1.691021796	-1.049200651	0.146496525	2643.3492	Banks	0.027543994
TCF	1.216290738	2.471013491	-0.277519172	-1.497940097	-1.039083445	0.824717069	5790.1236	Banks	0.01992902
TCO	3.000075516	-1.706786439	-0.151296581	-2.268958524	-0.177209339	-0.444929123	2310.6528	Real Estate	0.009649848
TDC	-1.207609482	-0.936942299	0.036761523	-2.040616423	-1.009447449	-0.885175862	3408.1671	Software & Services	0.025605536
TDG	-1.207609482	1.923084862	-0.839459789	-1.09350678	0.959800247	0.228093957	27413.7994	Capital Goods	0.026966732
TDS	0.495259175	-1.240621298	1.840898822	-1.582661244	-0.991360929	-0.273554343	2870.8233	Telecommunication Services	0.039770398
TDY	-1.207609482	1.218187387	-0.609018668	-1.604200299	-0.532693963	-0.163615107	11583.1581	Capital Goods	-0.011511896
TECD	-1.207609482	1.547530491	2.54053819	-1.028351302	-1.16616807	-0.209535065	3687.9862	Technology Hardware & Equipmen	0.014818311
TECH	-0.79647854	-0.451191074	-1.25842735	-2.177734385	-0.417885151	0.318784059	7631.5342	Pharmaceuticals, Biotechnology	0.007318663
TEL	0.116405505	0.24575845	0.312533239	-0.687544889	-0.513527956	-0.644881646	30197.2201	Technology Hardware & Equipmen	0.023617577
TER	-0.819182593	2.505804361	-0.420049293	-1.778284459	0.189300653	0.292958603	10189.1019	Semiconductors & Semiconductor	0.021710087
TEX	-0.044528067	-2.052637946	1.796309034	-1.926138463	-0.799815917	-1.552579692	1742.264	Capital Goods	0.047039059
TFX	-0.941111767	1.557998331	-0.926258028	-1.48242602	-0.493724636	0.1435208	15260.5372	Health Care Equipment & Servic	0.015736361
TGNA	0.025330557	1.275883498	0.899822106	-1.89950759	-0.267119837	-0.117406787	3182.6495	Media & Entertainment	0.027777778
TGT	0.357611811	1.063358406	0.929680624	-0.009289744	-0.620560958	-0.654470395	55742.3004	Retailing	0.011395496
THC	-1.207609482	-1.706720895	2.429061906	-1.168337972	-1.023175439	0.236021386	2215.8663	Health Care Equipment & Servic	0.020334388
THG	-0.058758528	0.281192545	0.283582259	-1.397698354	-0.921524071	-0.536475952	5344.9263	Insurance	0.005899044
THO	0.625079786	-2.35564056	2.650646583	-1.726855437	-0.204526589	0.405395643	3031.7949	Automobiles & Components	0.041779497
THS	-1.207609482	0.603587611	1.144147135	-1.651088137	-1.136739675	0.189059103	2993.8133	Food, Beverage & Tobacco	0.019682782
TIF	0.496552854	-1.68159625	0.262583393	-1.46356317	-0.174137425	-0.552923033	10637.53	Retailing	0.04373509
TJX	-0.131269193	-0.267584904	0.025190664	-0.244804892	-0.002959579	-0.046149248	66841.8883	Retailing	0.019850252
TKR	0.524302252	-1.100116189	1.419266977	-1.806631596	-0.503251672	-0.666684268	3180.8166	Capital Goods	0.029904306
TMO	-1.039431312	0.710841085	-0.681828313	-0.041841422	-0.556619829	0.221012478	117059.0551	Pharmaceuticals, Biotechnology	0.010617829
TOL	-0.491235161	0.33131119	1.063471831	-1.36935569	-0.780406495	-0.073292791	5579.2441	Consumer Durables & Apparel	0.004837067
TPH	-1.207609482	0.286514857	1.645603197	-1.946272504	-0.702952595	1.485191172	2118.2315	Consumer Durables & Apparel	0.001388889
TPR	2.218179846	-2.742945113	1.736513952	-1.406851873	-0.226812726	-0.439273481	7336.7786	Consumer Durables & Apparel	0.039615846
TPX	-1.207609482	1.965585786	-0.276931967	-1.909152776	-0.364476706	0.503927524	4179.3795	Consumer Durables & Apparel	0.03440889
TR	-0.573965884	1.290562691	-0.823271301	-2.634920427	-0.844061715	-0.72940265	2378.1615	Food, Beverage & Tobacco	-0.015629284
TREE	-1.207609482	1.608030449	-0.940324217	-2.49568114	0.030375796	1.09513916	4079.844	Banks	0.011278927
TRIP	-1.207609482	-1.548285171	-0.385904166	-2.024072129	-0.834361897	-0.247915243	5429.9193	Media & Entertainment	0.03383558
TRMB	-1.207609482	-0.765933413	-0.393867358	-1.540945714	-0.693996493	-0.032545167	9593.194	Technology Hardware & Equipmen	0.012016021
TRMK	0.548882138	-0.592753188	0.022918365	-2.032534791	-1.077533591	-0.775106233	2181.9177	Banks	0.004997061
TRN	1.399669628	-2.015318575	1.711966983	-1.729575878	-0.977546631	-0.977237201	2157.2398	Capital Goods	0.025
TROW	0.564212225	-0.111765306	0.22721206	-1.136725903	1.068229531	-0.156456744	26143.0077	Diversified Financials	0.022394249
TRV	0.255993386	0.442267162	0.566482983	-0.109382017	-0.309371483	-0.72796433	37745.516	Insurance	0.007346708
TSCO	-0.234957503	0.504023033	0.270053347	-1.431929899	0.030264385	0.031061909	11104.1644	Retailing	0.01277921
TSN	-0.027968986	1.527233055	0.904217881	-0.346035734	-0.751309278	0.055978426	29995.4459	Food, Beverage & Tobacco	0.017898454
TTC	-0.41167395	0.880292379	-0.25871411	-1.794596013	-0.04687655	0.389926896	7796.8949	Capital Goods	0.013580931
TTWO	-1.207609482	-0.346598022	-0.747014571	-1.559766724	-0.465746529	-0.475918584	13958.2464	Media & Entertainment	0.000163399
TUP	3.000075516	-3.000016743	1.850260647	-2.431251533	-0.309238966	-1.282852526	741.6375	Consumer Durables & Apparel	0.060281313
TWTR	-1.207609482	2.481343062	-1.100746315	-1.166886818	-0.549890135	0.086263981	31198.9931	Media & Entertainment	0.020738493
TXN	0.581741565	0.736675409	-0.39459514	-0.385660891	1.79723356	-0.336720317	121501.298	Semiconductors & Semiconductor	0.018476474
TXRH	0.365567932	-1.335550341	0.49601204	-2.13937808	-0.43401842	0.176458571	3432.7729	Consumer Services	0.024493927
TXT	-1.098811143	-1.987211842	1.049893017	-0.979410091	-0.783076682	-0.429416558	10942.3761	Capital Goods	0.029498525
TYL	-1.207609482	0.327201702	-1.265332565	-2.047350586	-0.474771759	0.925852613	10119.8798	Software & Services	0.014753726
UA	-1.207609482	-0.360342763	0.938775262	-1.380018534	-0.541268626	0.774447666	8290.6712	Consumer Durables & Apparel	0.022969188
UAA	-1.207609482	-0.318329911	-0.529959196	-1.524753661	-1.293010582	0.57682968	8290.6712	Consumer Durables & Apparel	0.017820774
UAL	-1.207609482	-0.23111354	2.565390666	-0.340549729	-0.61347127	-0.257607002	21655.9109	Transportation	-0.002175406
UBSI	1.152124298	-0.258288105	-0.371103269	-1.780394652	-1.086777499	0.032562947	3797.7843	Banks	0.020441097
UDR	0.599788376	0.750315554	-1.354512472	-1.640898043	-0.336710414	0.485098009	14358.0596	Real Estate	-0.01091883
UE	1.677422344	-0.886554559	-0.682702588	-2.456350391	-0.161635062	1.625326242	2390.7038	Real Estate	0.016443988
UFS	2.231634099	-1.916640963	2.867118867	-1.776163105	-0.800325465	-0.729184314	2142.2281	Materials	0.035966981
UGI	0.5036034	-0.978209561	0.54729507	-1.157644559	-0.807729727	-0.530450546	10268.2688	Utilities	0.0125981
UHS	-0.853465066	0.513239561	0.816196171	-1.05425126	-0.56458682	-0.170434304	12930.878	Health Care Equipment & Servic	0.00205719
ULTA	-1.207609482	-0.995730417	0.186533062	-1.303992997	0.121552331	0.640612054	14747.5472	Retailing	0.027755946
UMBF	0.02487777	-1.011271609	-0.099116259	-1.71824366	-1.096296818	-0.487368821	3090.3112	Banks	0.010014306
UMPQ	2.21610996	-1.544016497	0.446812444	-1.622190405	-1.080653132	0.300088767	3494.5639	Banks	0.01732991
UNFI	-1.207609482	-3.000016743	3.007370938	-1.895599672	-1.042077884	-0.018620779	398.0851	Food & Staples Retailing	0.012802276
UNH	0.063688117	-1.076689666	0.553127317	0.800655585	-0.65897737	0.301598646	208300.2008	Health Care Equipment & Servic	-0.007419658
UNIT	0.576760904	-3.000016743	0.56378961	-2.265278672	0.184712395	-0.48791986	1430.7395	Real Estate	0.024509804
UNM	1.498441961	-1.903081362	1.724495693	-0.85042127	-0.966236675	-0.582713902	5685.1924	Insurance	0.027233115
UNP	0.397909888	-0.328443877	0.014067499	-0.059008627	0.360267014	-0.405429969	110132.0957	Transportation	0.036078834
UPS	0.906519485	-0.237952392	0.797383652	0.144984819	1.234319357	-0.264660897	100889.2459	Transportation	0.006419153
URBN	-1.207609482	-2.265542567	1.769290433	-1.897894615	-0.488548848	-0.317138662	2676.1965	Retailing	0.0292701
URI	-1.207609482	-1.608298678	2.314684183	-1.094469407	0.214484341	0.094941651	9044.251	Capital Goods	0.044828803
USB	0.801408129	-0.394228275	0.609546745	0.354078964	-0.925903684	-0.559569255	85236.4642	Banks	0.008487363
UTHR	-1.207609482	-2.033228594	2.165682109	-2.010777064	0.770742743	-0.701385433	3472.5071	Pharmaceuticals, Biotechnology	0.014117647
UTX	0.219964447	-0.534809063	0.094811815	0.366997038	-0.740441413	-0.417628217	114949.4082	Capital Goods	0.016651732
V	-0.840075497	0.959906257	-1.043902383	0.218374342	1.155057747	0.470473125	349129.3244	Software & Services	0.012465691
VAR	-1.207609482	-0.287248072	-0.378951775	-1.648544194	-0.237477402	-0.511524968	10364.5308	Health Care Equipment & Servic	0.016883832
VC	-1.207609482	-0.909185288	1.321691216	-2.091624419	-0.371914124	-0.672052744	2229.0718	Automobiles & Components	0.051783659
VFC	0.046805616	-0.573943535	-0.233079344	-0.7975898	0.055067687	-0.41949935	35314.2761	Consumer Durables & Apparel	0.025614985
VIAB	1.017128974	-1.354769795	2.510255679	-0.926959915	-0.379593625	-0.945178033	9528.7962	Media & Entertainment	0.021295475
VLO	1.547472366	-1.924763018	1.915241149	0.013031436	-0.905536939	-0.422561915	35025.3774	Energy	0.025641026
VLY	1.434987044	-0.7713992	0.238456919	-1.590248903	-1.102680979	0.461567434	3573.5493	Banks	0.032287823
VMC	-0.662259423	1.1151086	-0.674085517	-1.199690239	-0.664330095	0.677692864	19455.4289	Materials	-0.007138047
VMI	-0.487677546	-0.294012162	0.332491029	-2.000995193	-0.745497142	-0.844991654	2915.4449	Capital Goods	0.036737805
VNO	1.458920091	-0.86571677	-0.879439967	-1.343948091	-0.529547356	-1.609498406	12219.6948	Real Estate	0.00723589
VRSK	-0.796996011	1.421372807	-1.030669624	-1.385023846	0.314158802	0.197976055	25757.9279	Commercial & Professional Serv	-0.004751045
VRSN	-1.207609482	1.28551784	-1.23116975	-1.809282529	1.644361386	-0.722484652	21820.666	Software & Services	0.00506602
VRTX	-1.207609482	-0.521198077	-1.363096024	-1.193697858	-0.307287503	1.673526604	44318.0506	Pharmaceuticals, Biotechnology	0.012865703
VSAT	-1.207609482	0.872297186	-0.657055403	-1.919272858	-1.366710671	0.555590282	4337.3609	Technology Hardware & Equipmen	0
VSH	0.22811462	-0.985842001	2.036742293	-1.975728592	-0.23882881	-0.725723741	2472.9116	Technology Hardware & Equipmen	0.009764503
VTR	1.542491705	1.556864195	-0.883836653	-0.97463432	-0.28957556	-0.864755148	27779.901	Real Estate	-0.013674279
VVV	0.065628634	0.088336662	0.508565107	-2.043302141	-0.092559617	-0.377019479	4053.6119	Materials	0.004132231
VZ	1.448829401	0.001870817	1.190008841	0.833279143	0.120101025	-0.57297195	247732.3184	Telecommunication Services	0.001671402
WAB	-0.733541094	-1.984268153	-0.69747169	-1.323741582	-0.823594304	0.331212584	12554.3389	Capital Goods	0.025400246
WAFD	0.276756922	0.177142968	-0.259084998	-1.925364076	-1.0500635	-0.458082731	2906.4867	Banks	0.011010184
WAT	-1.207609482	0.304777041	-0.560912556	-1.591037575	0.61199342	-0.327325225	15154.3938	Pharmaceuticals, Biotechnology	0.01097965
WBA	1.027090297	-1.652117956	2.113167103	0.195061299	-0.751185672	0.006038464	47839.5103	Food & Staples Retailing	0.02002645
WBS	1.108203922	-1.54059966	0.104317115	-1.58215831	-1.030870697	-0.352804203	4118.6367	Banks	0.034293553
WCG	-1.207609482	-1.047865111	0.076922059	-0.893888158	-1.081093781	0.900646209	13198.3665	Health Care Equipment & Servic	0.002425988
WDC	1.001152048	0.113897195	2.098003187	-0.660014451	-0.425556566	0.723960665	17410.4082	Technology Hardware & Equipmen	0.017614231
WEC	0.381221439	1.36687576	-0.309726038	-0.715831542	-0.536447811	0.1106605	30307.0742	Utilities	-0.014083027
WELL	1.240223786	1.860087448	-1.118661198	-0.803264131	-0.574966348	-0.368653098	37266.4968	Real Estate	-0.004585153
WEN	0.042924581	1.048937238	-0.452634179	-1.911264455	-0.592617942	-0.418301406	4771.1781	Consumer Services	0.03951976
WERN	-0.521119128	-0.531897079	2.108349699	-2.12013172	-0.428410538	-0.367485372	2347.0944	Transportation	0.016454965
WEX	-1.207609482	0.038173949	-0.756479013	-1.691935355	-0.428138877	0.360057413	8636.4679	Software & Services	0.029266344
WFC	1.473862074	-0.888819004	1.004827569	1.166412885	-0.207946061	-0.926621283	216824.5225	Banks	0.011510791
WH	0.259615685	-0.405731866	0.059410568	-1.846932662	0.936508513	-0.182106728	4931.4704	Consumer Services	0.019607843
WHR	0.791252755	1.018385008	1.73463791	-0.855791118	-0.691745347	-0.738697312	9867.7126	Consumer Durables & Apparel	0.005720824
WLTW	-0.316135812	1.492250225	-0.253523903	-0.741124577	-0.833251417	0.34315516	24334.8048	Insurance	0.002184453
WM	-0.070466316	1.189895463	-0.170141033	-0.539016934	-0.182932286	-0.369283083	49469.7149	Commercial & Professional Serv	-0.009366485
WMB	2.949690202	-1.01381249	-0.137582344	-0.619813028	-0.575547307	0.060675647	28664.3293	Energy	0.015391381
WMT	-0.04705074	0.732041397	0.592255934	1.185187852	-0.847386961	-0.734005983	336080.6173	Food & Staples Retailing	0.005267118
WOR	0.557485098	-1.143793403	1.227907219	-2.017435764	-0.810075938	-0.464736947	1930.3618	Materials	0.035569693
WPX	-1.207609482	-2.642311788	0.741310633	-1.792377143	-0.508220546	-0.473341178	4245.0709	Energy	0.017751479
WRB	-0.814525351	1.411282407	-0.181586117	-0.957857646	-0.947886732	-0.554427262	13263.8048	Insurance	-0.003505328
WRI	2.338556605	-0.555460435	-0.477194227	-2.221996274	0.108586511	-1.113390428	3708.2801	Real Estate	0.01048951
WRK	2.247740393	-1.794996374	2.28945921	-0.823778404	-0.879097235	0.255969936	8767.6267	Materials	0.032759108
WSM	0.687046973	-0.154012562	1.102145477	-1.710176106	-0.275358843	-0.50636438	5114.3563	Retailing	0.043339416
WSO	1.315580543	-0.527964972	-0.063956537	-1.753509346	-0.607395984	-0.309929011	6250.5036	Capital Goods	0.018211323
WST	-0.915238202	0.797711331	-0.932589	-1.889849282	-0.360751333	-0.16850993	10442.0661	Health Care Equipment & Servic	0.007306519
WTFC	-0.177130086	-1.653067613	0.262902885	-1.557847215	-1.065717434	0.125509282	3558.3997	Banks	0.020119105
WTR	0.123261999	0.601595283	-1.04143096	-1.79888758	0.042879532	0.311901276	9828.638	Utilities	0.001099626
WU	1.012342365	0.814364722	0.771988417	-1.307201788	-0.144023365	-0.789326072	9880.8993	Software & Services	0.00721562
WWD	-0.813037621	1.398754013	-0.226353703	-1.757700745	-0.650227373	0.017556056	6590.2907	Capital Goods	0.01943824
WWE	-0.765624314	-1.277778613	-0.932282177	-2.385230723	0.02844031	1.832145226	5525.8842	Media & Entertainment	0.035492458
WY	2.048125842	-0.9079654	-0.055189632	-0.946652938	-0.545560969	0.319580094	20127.9954	Real Estate	0.017629407
WYND	1.402968507	0.228955283	1.97585028	-1.597441432	-0.448474024	-0.831576065	4113.2779	Consumer Services	0.033553983
WYNN	1.168101224	-0.712274946	0.274481469	-1.14611457	-0.252169476	-0.002662565	11720.4518	Consumer Services	0.063360362
X	-0.006429243	-3.000016743	3.007370938	-1.42241226	-0.522883085	-0.863986994	1838.9058	Materials	0.118343195
XEC	-0.097892294	-3.000016743	2.3639487	-1.76750922	0.701603499	0.410248737	4730.9404	Energy	0.010254124
XEL	0.413757447	1.211707475	-0.017491691	-0.528946215	-0.549300744	-0.457885546	33285.139	Utilities	-0.009695074
XLNX	-0.19174865	1.34800844	-0.75007604	-1.373586171	0.456601428	-0.158429226	23805.4704	Semiconductors & Semiconductor	0.03674173
XOM	2.056146647	-1.150050068	1.214607774	1.097691285	-0.765940204	-0.775974604	291819.4063	Energy	0.010695971
XRAY	-0.725132186	1.500643238	-0.412933915	-1.344263944	-0.837597725	-0.176907923	12022.9594	Health Care Equipment & Servic	0.003709887
XRX	0.978383311	0.261444781	2.325357116	-1.162308053	-0.620880703	-1.723214714	6547.7916	Technology Hardware & Equipmen	0.020471895
XYL	-0.390198891	-0.407183977	-0.158738394	-1.299027455	-0.347445078	0.049467552	13676.8114	Capital Goods	0.029166114
Y	-1.207609482	0.690325701	0.02364608	-0.995104947	-0.896724325	-0.118375548	11452.5183	Insurance	0.001909041
YUM	-0.259860809	1.1808118	-0.814549506	-1.193502294	1.145367423	-1.477948624	34889.4041	Consumer Services	0.001049593
ZBH	-0.745766353	0.048226106	-0.182616002	-0.792384554	-0.464916905	0.157759978	27604.5375	Health Care Equipment & Servic	0.017677333
ZBRA	-1.207609482	0.826937741	-0.171917458	-1.504910929	-0.241442626	0.868698557	11066.2709	Technology Hardware & Equipmen	0.019595515
ZION	0.82870474	-1.296814208	0.5659198	-1.066795278	-1.040958015	-0.354018888	7644.8016	Banks	0.020365656
ZTS	-0.873646447	1.521797921	-1.069320141	-0.872474121	0.916229575	0.087187823	60673.738	Pharmaceuticals, Biotechnology	0.008319598
